match_id,team1,team2,team1_score,team2_score,winner,status,event,tournament
415398,Team 123,THE OVERDOGS,2,0,,Completed,Stage 2–Elimination (A),Challengers League 2024 Southeast Asia
417540,SOLATI,fOu Clan,0,2,,Completed,Main Stage–Week 1,WDG Challengers League 2024 Korea: Split 3
414852,All Gamers,Nova Esports,0,2,,Completed,Main Event–Upper Quarterfinals,FGC Invitational 2024
415397,FULL SENSE,ZOL Esports,2,0,,Completed,Stage 2–Winner's (A),Challengers League 2024 Southeast Asia
414850,TYLOO,JDG Esports,0,2,,Completed,Main Event–Upper Quarterfinals,FGC Invitational 2024
417539,SLT Seongnam,Maru Gaming,2,1,,Completed,Main Stage–Week 1,WDG Challengers League 2024 Korea: Split 3
417854,Aura,OXEN,2,1,,Completed,Swiss Phase–Round 2 (1-0),Challengers League 2024 LATAM South ACE: Split 3
417853,Furious Gaming,RETA Esports,2,1,,Completed,Swiss Phase–Round 2 (1-0),Challengers League 2024 LATAM South ACE: Split 3
415401,Unsigned5,The MongolZ,1,2,,Completed,Stage 2–Opening (B),Challengers League 2024 Southeast Asia
414848,Dragon Ranger Gaming,Xi Lai Gaming,1,2,,Completed,Main Event–Upper Round 1,FGC Invitational 2024
415400,Fancy United Esports,ARF TEAM,2,1,,Completed,Stage 2–Opening (B),Challengers League 2024 Southeast Asia
417538,CRG,Nuclear,2,0,,Completed,Main Stage–Week 1,WDG Challengers League 2024 Korea: Split 3
414847,Titan Esports Club,Wolves Esports,0,2,,Completed,Main Event–Upper Round 1,FGC Invitational 2024
417537,Team IAM,GAME PT,2,0,,Completed,Main Stage–Week 1,WDG Challengers League 2024 Korea: Split 3
417328,Furious Gaming,9z Team GC,2,0,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM South ACE: Split 3
417327,Zen eSports,OXEN,0,2,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM South ACE: Split 3
415396,ZOL Esports,THE OVERDOGS,2,1,,Completed,Stage 2–Opening (A),Challengers League 2024 Southeast Asia
415395,FULL SENSE,Team 123,2,0,,Completed,Stage 2–Opening (A),Challengers League 2024 Southeast Asia
417326,Deagle Bull Beats,RETA Esports,1,2,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM South ACE: Split 3
416872,XPERION NXT,ALTERNATE aTTaX,0,2,,Completed,Group Stage–Week 4,THE POKAL 2024
417325,Rebirth Esports,Aura,0,2,,Completed,Swiss Phase–Round 1,Challengers League 2024 LATAM South ACE: Split 3
416871,TeamOrangeGaming,Eintracht Frankfurt,2,0,,Completed,Group Stage–Week 4,THE POKAL 2024
416755,Alter Ego,Bigetron Arctic,2,1,,Completed,Phase 2–Grand Final,Predator League 2025 Indonesia
416757,La Familia,Bigetron Arctic,0,2,,Completed,Phase 2–Lower Final,Predator League 2025 Indonesia
416754,Alter Ego,La Familia,2,1,,Completed,Phase 2–Upper Final,Predator League 2025 Indonesia
416696,washed,Rock Bottom,0,2,,Completed,Main Event–Grand Final,The Funhaver Invitational - Resurgence
416726,Rock Bottom,HippoStrikesAgain,2,0,,Completed,Main Event–Lower Final,The Funhaver Invitational - Resurgence
416870,MOUZ,dORA,2,1,,Completed,Group Stage–Week 4,THE POKAL 2024
417096,BBL Esports,UCAM Esports Club,2,0,,Completed,EMEA LCQ–Grand Final,Red Bull Home Ground #5 Qualifiers
415897,La Familia,Base Beta Esport,2,1,,Completed,Stage 1–Group B,Challengers League 2024 Southeast Asia
415727,NYAN ESPORTS,ALTERNATE aTTaX Ruby,0,3,,Completed,Playoffs–Grand Final,Lioness Cup 2024
415801,BBL PCIFIC,FUT Esports,2,3,,Completed,Turkey Qualifier–Grand Final,Red Bull Home Ground #5 Qualifiers
415894,THE OVERDOGS,KADILIMAN,1,2,,Completed,Stage 1–Group A,Challengers League 2024 Southeast Asia
415848,Mogo eSports,Orangutan,3,2,,Completed,Playoffs–Grand Final,Penta Pro Series Season 2
414696,Nova Esports,Wolves Esports,1,3,,Completed,Main Event–Grand Final,WALL-E Cup
417270,IGNITE,Disguised,1,2,,Completed,Main Event–Grand Final,Predator League 2025 Singapore
415860,Gen.G,TALON,2,1,,Completed,Main Event–Grand Final,TEN Valorant Asia Invitational
416076,Fancy United Esports,Team Flash,0,3,,Completed,Playoffs–Grand Final,Predator League 2025 Vietnam
415859,TALON,DRX,2,0,,Completed,Main Event–Semifinals,TEN Valorant Asia Invitational
417269,Cantplaythrifties,IGNITE,0,2,,Completed,Main Event–Semifinals,Predator League 2025 Singapore
412723,Team NKT Academy,XERXIA Esports,3,1,,Completed,Playoffs–Grand Final,Predator League 2025 Thailand
415858,DRX,FunPlus Phoenix,13,5,,Completed,Main Event–Quarterfinals,TEN Valorant Asia Invitational
417095,DVM Esport,BBL Esports,8,13,,Completed,EMEA LCQ–Upper Final,Red Bull Home Ground #5 Qualifiers
417093,Team L7,DVM Esport,5,13,,Completed,EMEA LCQ–Upper Semifinals,Red Bull Home Ground #5 Qualifiers
416869,Permitta Unicorns,AKA HERO,2,0,,Completed,Group Stage–Week 4,THE POKAL 2024
417091,BBL Esports,UCAM Esports Club,13,10,,Completed,EMEA LCQ–Upper Quarterfinals,Red Bull Home Ground #5 Qualifiers
417086,UCAM Esports Club,S2G Esports,13,5,,Completed,EMEA LCQ–Upper Round of 16,Red Bull Home Ground #5 Qualifiers
415800,FUT Esports,Galatasaray Esports,2,0,,Completed,Turkey Qualifier–Semifinals,Red Bull Home Ground #5 Qualifiers
417085,BBL Esports,Team Sacake,13,9,,Completed,EMEA LCQ–Upper Round of 16,Red Bull Home Ground #5 Qualifiers
416868,5HEAD,Lootcifer,1,2,,Completed,Group Stage–Week 4,THE POKAL 2024
415733,Surrenderers,ALTERNATE aTTaX Ruby,0,2,,Completed,Playoffs–Lower Final,Lioness Cup 2024
415896,The MongolZ,Base Beta Esport,2,0,,Completed,Stage 1–Group B,Challengers League 2024 Southeast Asia
415799,BBL PCIFIC,Eternal Fire,2,1,,Completed,Turkey Qualifier–Semifinals,Red Bull Home Ground #5 Qualifiers
415847,Orangutan,Niory Esports,2,0,,Completed,Playoffs–Semifinals,Penta Pro Series Season 2
415893,Chinggis Warriors,KADILIMAN,2,0,,Completed,Stage 1–Group A,Challengers League 2024 Southeast Asia
415857,TALON,FunPlus Phoenix,13,8,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
415846,Mogo eSports,Reckoning Esports,2,0,,Completed,Playoffs–Semifinals,Penta Pro Series Season 2
414702,Wolves Esports,Xi Lai Gaming,3,1,,Completed,Main Event–Lower Final,WALL-E Cup
415732,ALTERNATE aTTaX Ruby,Formulation GC,2,1,,Completed,Playoffs–Lower Round 3,Lioness Cup 2024
415856,Gen.G,DRX,11,13,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
415855,Gen.G,TALON,13,8,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
415854,DRX,TALON,8,13,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
415853,DRX,FunPlus Phoenix,14,12,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
412722,XERXIA Esports,FULL SENSE,2,0,,Completed,Playoffs–Semifinals,Predator League 2025 Thailand
415852,Gen.G,FunPlus Phoenix,13,7,,Completed,Main Event–Round Robin,TEN Valorant Asia Invitational
415726,Surrenderers,NYAN ESPORTS,1,2,,Completed,Playoffs–Upper Final,Lioness Cup 2024
415895,The MongolZ,La Familia,2,0,,Completed,Stage 1–Group B,Challengers League 2024 Southeast Asia
414701,Xi Lai Gaming,All Gamers,2,0,,Completed,Main Event–Lower Round 3,WALL-E Cup
415844,True Rippers,Reckoning Esports,0,2,,Completed,Group Stage–Decider (B),Penta Pro Series Season 2
415892,Chinggis Warriors,THE OVERDOGS,0,2,,Completed,Stage 1–Group A,Challengers League 2024 Southeast Asia
415839,DUPG Esports,Niory Esports,0,2,,Completed,Group Stage–Decider (A),Penta Pro Series Season 2
414695,Wolves Esports,Nova Esports,1,2,,Completed,Main Event–Upper Final,WALL-E Cup
415842,True Rippers,Orangutan,0,2,,Completed,Group Stage–Winner's (B),Penta Pro Series Season 2
413307,G2 Gozen,GIANTX GC,1,3,,Completed,Main Event–Grand Final,VCT OFF//SEASON Spotlight Series 2024: EMEA
415837,Mogo eSports,DUPG Esports,2,0,,Completed,Group Stage–Winner's (A),Penta Pro Series Season 2
415843,Reckoning Esports,Asterisk,2,1,,Completed,Group Stage–Elimination (B),Penta Pro Series Season 2
414700,All Gamers,TYLOO,2,1,,Completed,Main Event–Lower Round 2,WALL-E Cup
415838,Alternate Realities,Niory Esports,1,2,,Completed,Group Stage–Elimination (A),Penta Pro Series Season 2
414699,Dragon Ranger Gaming,Xi Lai Gaming,1,2,,Completed,Main Event–Lower Round 2,WALL-E Cup
416194,Sentinels,TenZ and Friends,3,0,,Completed,Sentinels vs. TenZ–Showmatch,Sentinels Showmatch 2024
415980,Team Falcons Vega,Twisted Minds Orchid,3,0,,Completed,Playoffs–Grand Final,Saudi Womens eLeague 2024: Major 3
415841,Orangutan,Asterisk,2,0,,Completed,Group Stage–Opening (B),Penta Pro Series Season 2
414694,Dragon Ranger Gaming,Nova Esports,1,2,,Completed,Main Event–Upper Semifinals,WALL-E Cup
415465,Team NKT Academy,Made in Thailand,2,3,,Completed,Thailand Qualifier–Grand Final,SOOP Valorant League
415836,Niory Esports,DUPG Esports,0,2,,Completed,Group Stage–Opening (A),Penta Pro Series Season 2
414693,All Gamers,Wolves Esports,1,2,,Completed,Main Event–Upper Semifinals,WALL-E Cup
414130,FOKUS,Sissi State Punks,2,0,,Completed,Group Stage–Week 3,THE POKAL 2024
414129,Eintracht Frankfurt,AKA HERO,2,1,,Completed,Group Stage–Week 3,THE POKAL 2024
415464,Made in Thailand,XERXIA Esports,2,0,,Completed,Thailand Qualifier–Semifinals,SOOP Valorant League
415840,Reckoning Esports,True Rippers,0,2,,Completed,Group Stage–Opening (B),Penta Pro Series Season 2
414698,TYLOO,Titan Esports Club,2,1,,Completed,Main Event–Lower Round 1,WALL-E Cup
415463,FULL SENSE,Team NKT Academy,0,2,,Completed,Thailand Qualifier–Semifinals,SOOP Valorant League
415835,Mogo eSports,Alternate Realities,2,0,,Completed,Group Stage–Opening (A),Penta Pro Series Season 2
414697,JDG Esports,Xi Lai Gaming,0,2,,Completed,Main Event–Lower Round 1,WALL-E Cup
411593,Shopify Rebellion Gold,FlyQuest RED,3,0,,Completed,Main Event–Grand Final,Game Changers 2024 North America: Series 3
415598,CONFIGSTARZ,Galatasaray Esports,10,13,,Completed,Turkey Qualifier–Tie Breakers,Red Bull Home Ground #5 Qualifiers
415564,FUT Esports,Eternal Fire,13,10,,Completed,Turkey Qualifier–Tie Breakers,Red Bull Home Ground #5 Qualifiers
415600,S2G Esports,Galatasaray Esports,8,13,,Completed,Turkey Qualifier–Tie Breakers,Red Bull Home Ground #5 Qualifiers
414128,Lootcifer,dORA,0,2,,Completed,Group Stage–Week 3,THE POKAL 2024
414544,Papara SuperMassive,Digital Athletics,13,6,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414543,S2G Esports,İstanbul Wildcats,13,9,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
413860,GMBLERS Esports,HGE Esport,1,3,,Completed,Playoffs–Grand Final,Challengers 2024 Spain Rising: Consolidation
414541,Galatasaray Esports,BBL PCIFIC,6,13,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414542,FUT Esports,Galakticos,13,3,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414127,Permitta Unicorns,DGU,2,0,,Completed,Group Stage–Week 3,THE POKAL 2024
414539,CONFIGSTARZ,İstanbul Wildcats,13,8,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414540,Eternal Fire,Digital Athletics,13,9,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414537,S2G Esports,BBL PCIFIC,7,13,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414538,Papara SuperMassive,Galakticos,13,7,,Completed,Turkey Qualifier–Day 2,Red Bull Home Ground #5 Qualifiers
414692,Titan Esports Club,Nova Esports,1,2,,Completed,Main Event–Upper Quarterfinals,WALL-E Cup
414691,TYLOO,Dragon Ranger Gaming,0,2,,Completed,Main Event–Upper Quarterfinals,WALL-E Cup
410088,Ambitious Legend Gaming GC,Killer Angel Girls ESC,3,0,,Completed,Knockouts–Grand Final,Game Changers 2024 China
414241,T1,ZETA DIVISION,3,1,,Completed,APAC Play-ins–Grand Final,Red Bull Home Ground #5
414089,XERXIA Esports,Supersix,2,0,,Completed,Thailand Qualifier–Decider (B),SOOP Valorant League
414240,Team Blue,Team Red,13,6,,Completed,APAC Play-ins–Showmatch,Red Bull Home Ground #5
414084,Team NKT Academy,Beaver41,2,0,,Completed,Thailand Qualifier–Decider (A),SOOP Valorant League
414239,ZETA DIVISION,DetonatioN FocusMe,2,1,,Completed,APAC Play-ins–Semifinals,Red Bull Home Ground #5
411599,FlyQuest RED,YFP X,3,2,,Completed,Main Event–Lower Final,Game Changers 2024 North America: Series 3
414535,FUT Esports,Eternal Fire,8,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414534,Galatasaray Esports,CONFIGSTARZ,2,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414532,BBL PCIFIC,İstanbul Wildcats,10,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
413859,Falke Esports,HGE Esport,1,2,,Completed,Playoffs–Semifinals,Challengers 2024 Spain Rising: Consolidation
414533,Galakticos,Digital Athletics,14,12,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414126,XPERION NXT,Mamba Mentality,2,1,,Completed,Group Stage–Week 3,THE POKAL 2024
414530,S2G Esports,CONFIGSTARZ,13,2,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414531,Papara SuperMassive,Eternal Fire,11,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
413858,GMBLERS Esports,Melilla Titans,2,0,,Completed,Playoffs–Semifinals,Challengers 2024 Spain Rising: Consolidation
414528,İstanbul Wildcats,Galatasaray Esports,8,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414529,Digital Athletics,FUT Esports,11,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414125,MOUZ,BubatzBuben,2,0,,Completed,Group Stage–Week 3,THE POKAL 2024
414526,BBL PCIFIC,CONFIGSTARZ,15,13,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414527,Galakticos,Eternal Fire,13,10,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414524,Galatasaray Esports,S2G Esports,13,5,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414525,FUT Esports,Papara SuperMassive,13,11,,Completed,Turkey Qualifier–Day 1,Red Bull Home Ground #5 Qualifiers
414690,Wolves Esports,Xi Lai Gaming,2,0,,Completed,Main Event–Upper Quarterfinals,WALL-E Cup
414238,Rex Regum Qeon,T1,0,2,,Completed,APAC Play-ins–Semifinals,Red Bull Home Ground #5
414689,JDG Esports,All Gamers,1,2,,Completed,Main Event–Upper Quarterfinals,WALL-E Cup
414236,T1,CREST GAMING Zst,13,10,,Completed,APAC Play-ins–Group 2,Red Bull Home Ground #5
410094,Trace Esports GC,Killer Angel Girls ESC,0,3,,Completed,Knockouts–Lower Final,Game Changers 2024 China
414232,TALON,DetonatioN FocusMe,10,13,,Completed,APAC Play-ins–Group 1,Red Bull Home Ground #5
414088,Supersix,OneOTwo,2,1,,Completed,Thailand Qualifier–Elimination (B),SOOP Valorant League
414235,ZETA DIVISION,T1,13,7,,Completed,APAC Play-ins–Group 2,Red Bull Home Ground #5
414231,TALON,Rex Regum Qeon,13,11,,Completed,APAC Play-ins–Group 1,Red Bull Home Ground #5
414083,Beaver41,Sharper Esport,2,1,,Completed,Thailand Qualifier–Elimination (A),SOOP Valorant League
414234,ZETA DIVISION,CREST GAMING Zst,13,8,,Completed,APAC Play-ins–Group 2,Red Bull Home Ground #5
414230,Rex Regum Qeon,DetonatioN FocusMe,13,10,,Completed,APAC Play-ins–Group 1,Red Bull Home Ground #5
411598,YFP X,Refrag,2,1,,Completed,Main Event–Lower Round 3,Game Changers 2024 North America: Series 3
411592,FlyQuest RED,Shopify Rebellion Gold,0,2,,Completed,Main Event–Upper Final,Game Changers 2024 North America: Series 3
414124,5HEAD,Princeton Plainsboro,2,0,,Completed,Group Stage–Week 3,THE POKAL 2024
413857,HGE Esport,Suzaku Esports,2,0,,Completed,Playoffs–Quarterfinals,Challengers 2024 Spain Rising: Consolidation
413856,Lotus Knights,Falke Esports,0,2,,Completed,Playoffs–Quarterfinals,Challengers 2024 Spain Rising: Consolidation
414123,ALTERNATE aTTaX,TeamOrangeGaming,1,2,,Completed,Group Stage–Week 3,THE POKAL 2024
414087,FULL SENSE,XERXIA Esports,2,1,,Completed,Thailand Qualifier–Winner's (B),SOOP Valorant League
410093,Killer Angel Girls ESC,Nova Esports GC,2,1,,Completed,Knockouts–Lower Round 3,Game Changers 2024 China
414082,Made in Thailand,Team NKT Academy,2,0,,Completed,Thailand Qualifier–Winner's (A),SOOP Valorant League
410087,Ambitious Legend Gaming GC,Trace Esports GC,2,0,,Completed,Knockouts–Upper Final,Game Changers 2024 China
411596,YFP X,oomfies,2,1,,Completed,Main Event–Lower Round 2,Game Changers 2024 North America: Series 3
411597,Refrag,mesos millionaires,2,0,,Completed,Main Event–Lower Round 2,Game Changers 2024 North America: Series 3
413855,Melilla Titans,Imperium Gaming,2,0,,Completed,Playoffs–Quarterfinals,Challengers 2024 Spain Rising: Consolidation
413854,GMBLERS Esports,FIVE Media Clan,2,1,,Completed,Playoffs–Quarterfinals,Challengers 2024 Spain Rising: Consolidation
414086,XERXIA Esports,OneOTwo,2,0,,Completed,Thailand Qualifier–Opening (B),SOOP Valorant League
414085,FULL SENSE,Supersix,2,1,,Completed,Thailand Qualifier–Opening (B),SOOP Valorant League
411591,YFP X,Shopify Rebellion Gold,1,2,,Completed,Main Event–Upper Semifinals,Game Changers 2024 North America: Series 3
411595,mesos millionaires,Teddy Tactics,2,1,,Completed,Main Event–Lower Round 1,Game Changers 2024 North America: Series 3
411590,FlyQuest RED,Refrag,2,0,,Completed,Main Event–Upper Semifinals,Game Changers 2024 North America: Series 3
411594,Elation Vortex,oomfies,1,2,,Completed,Main Event–Lower Round 1,Game Changers 2024 North America: Series 3
414081,Sharper Esport,Team NKT Academy,1,2,,Completed,Thailand Qualifier–Opening (A),SOOP Valorant League
414080,Made in Thailand,Beaver41,2,0,,Completed,Thailand Qualifier–Opening (A),SOOP Valorant League
411588,YFP X,mesos millionaires,2,0,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 North America: Series 3
411589,Shopify Rebellion Gold,Teddy Tactics,2,0,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 North America: Series 3
411586,FlyQuest RED,Elation Vortex,2,0,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 North America: Series 3
411587,oomfies,Refrag,1,2,,Completed,Main Event–Upper Quarterfinals,Game Changers 2024 North America: Series 3
413306,NASR Ignite,GIANTX GC,0,2,,Completed,Main Event–Lower Final,VCT OFF//SEASON Spotlight Series 2024: EMEA
413305,VALIANT GC,GIANTX GC,0,2,,Completed,Main Event–Lower Round 5,VCT OFF//SEASON Spotlight Series 2024: EMEA
413304,Karmine Corp GC,GIANTX GC,1,2,,Completed,Main Event–Lower Round 4,VCT OFF//SEASON Spotlight Series 2024: EMEA
412517,TeamOrangeGaming,dORA,1,2,,Completed,Group Stage–Week 2,THE POKAL 2024
412516,Lootcifer,XPERION NXT,2,0,,Completed,Group Stage–Week 2,THE POKAL 2024
413303,BBL Queens,VALIANT GC,0,2,,Completed,Main Event–Lower Round 4,VCT OFF//SEASON Spotlight Series 2024: EMEA
413229,NA Phoenix1,NA Boostio & Piggies,2,0,,Completed,Main Event–Grand Final,Ludwig x Tarik Invitational 3
412599,Blinn,FLUFFY AIMERS,3,1,,Completed,Playoffs–Grand Final,The Funhaver Invitational - Fight or Flight Finals
412600,Lemonade Stand,T2,1,2,,Completed,Playoffs–Consolation Final,The Funhaver Invitational - Fight or Flight Finals
407936,MIBR GC,Team Liquid Brazil,3,1,,Completed,Main Event–Grand Final,Game Changers 2024 Brazil: Series 3
